Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Album_type,Licensed,official_video,id,Track,Album,Uri,Url_spotify,Url_youtube,Comments,Description,Title,Channel,Composer,Artist
0.0,0.004330747,4.0,-15.638,0.0351,0.7314327010000001,0.741,0.001906624,,136.037,685000.0,361391.0,5045.0,8003013.0,0,1,,1548,1304,924,,170,,176.0,1219,,614,6,37
0.0,1.1697083000000002e-05,10.0,-29.761,0.0432,0.964430272,0.909,0.001092727,0.04,84.99,498867.0,1649371.0,10399.0,19481743.0,0,,0,1549,1305,925,,170,1272,657.0,1220,1255,,1,1
0.0,0.000444194947,,-23.986,0.0429,0.268336125,0.897,0.0439869769999999,0.0509,78.535,295219.0,199132.0,4163.0,7638792.0,0,1,2,1550,1306,926,1302,170,1273,8.0,1221,1256,615,1,16
0.0,6.119600489999998e-07,5.0,-33.111,0.0453,0.5759303679999999,0.815,0.0017279999999999,,86.682,659000.0,50517.0,856.0,8404944.0,0,1,,1551,1307,927,1303,170,1274,7.0,1222,1257,616,3,21
0.0,,,-18.328,0.0373,0.8412323839999998,0.945,0.005639752,0.0379,152.283,63333.0,4009.0,16.0,896992.0,0,1,2,1552,1308,928,1304,170,1275,0.0,1223,1258,,,48
0.0,0.0486271249999999,7.0,-13.863,0.0356,0.7965979830000001,0.907,0.004913,0.126,91.187,183667.0,24615.0,1261.0,,0,,2,1553,1309,929,1305,,1276,2.0,1224,1259,617,,47
0.0,0.001815848,,-22.312,0.0446,0.8628014079999998,0.48,0.000155720872,,153.204,211600.0,18393.0,194.0,4017653.0,0,0,,1554,1310,930,,170,1277,6.0,1225,1260,,7,
0.0,0.004019679,2.0,-20.433,,0.955671625,0.793,0.000912673,0.0396,75.99,324227.0,168262.0,,,0,0,0,1555,1311,931,1306,170,1278,114.0,88,,618,,52
3.0,0.4986772570000001,7.0,-3.713,0.0322,0.0432435509999999,0.0,0.0269999999999999,0.732,133.839,,44175339.0,184408.0,167412185.0,0,1,2,1556,1312,932,1307,171,1279,5288.0,,1261,619,7,
6.0,0.658503,5.0,-4.461,0.0393,0.018821096,0.0,,0.646,119.075,227840.0,126505822.0,,138995973.0,0,1,,1557,1313,933,1308,171,,12736.0,1226,,619,6,36
6.0,,,-5.329,0.0473,0.0498360319999999,0.0,,0.805,119.005,204000.0,25426478.0,,139479915.0,0,1,2,1558,1314,934,1309,,1280,5284.0,1227,1262,,4,13
1.0,,2.0,,,0.141420761,1.62e-06,,0.384,111.762,,61066253.0,378966.0,,0,1,2,1559,1315,934,1310,171,1281,45970.0,1228,1263,619,,
5.0,0.296740963,0.0,-8.986,0.0311,0.000152273304,6.94e-06,0.000748613312,0.669,109.609,,63447655.0,259074.0,80167028.0,,1,2,1560,1316,935,1311,171,1282,9105.0,1229,1264,,2,
2.0,0.175616,4.0,-6.586,0.0901,0.0236399029999999,0.0,0.0091293289999999,0.785,164.17,223387.0,66063799.0,,107742260.0,0,1,2,1561,1317,,1312,171,1283,18554.0,1230,,619,1,52
4.0,0.561515625,2.0,-6.303,0.0419,1.3824e-05,0.00656,,,115.049,335333.0,98191184.0,,96795656.0,0,1,2,1562,1318,,1313,,1284,7599.0,1231,1265,619,2,37
8.0,0.658503,5.0,-5.191,0.0499,0.004741632,0.0,0.001953125,,106.06,183960.0,23008581.0,113205.0,54061296.0,,1,2,1563,1319,936,,,1285,4417.0,1232,,619,2,70
2.0,0.3444721009999999,9.0,-5.996,0.0306,0.000130323843,0.0,0.001092727,0.376,172.126,193133.0,22598190.0,104060.0,69031598.0,0,1,2,1564,1320,937,1314,171,1286,11175.0,1233,1266,619,4,
7.0,0.7736206320000001,9.0,-3.225,0.0408,,0.0,0.004019679,0.955,125.091,169400.0,2979870.0,16790.0,24439297.0,0,,2,1565,1321,,1315,171,1287,390.0,1232,1267,619,7,0
0.0,0.0006054957359999,2.0,,0.045,0.783777448,,0.001442897,0.0586,176.329,363253.0,2234909.0,7101.0,37292776.0,3,0,0,1566,1322,938,1316,,1288,506.0,1234,1268,,1,16
0.0,0.004330747,4.0,-15.638,,0.7314327010000001,0.741,0.001906624,0.112,,685000.0,6898121.0,96713.0,8003013.0,0,0,2,1567,,924,1317,172,1289,3758.0,1235,1269,620,1,20
0.0,0.000395446904,,-21.889,0.0351,0.169112377,0.875,0.0054517759999999,0.0347,,710000.0,86553.0,1664.0,11983943.0,0,,2,1568,1323,939,,,,7.0,1236,,616,6,50
0.0,0.0261980729999999,7.0,-14.937,0.037,0.788889024,,0.030959144,0.279,139.855,456000.0,1754.0,,4409738.0,0,0,0,1569,,940,1318,,,6.0,1237,1270,621,1,16
0.0,0.004173281,10.0,,0.0363,0.8628014079999998,0.888,0.001906624,0.0954,,936000.0,243462.0,2827.0,2957606.0,0,1,2,1570,1324,941,1319,172,1290,11.0,1238,1271,616,6,53
0.0,0.0272709009999999,0.0,,0.0449,0.258474853,0.935,0.0036522639999999,0.0409,77.276,109667.0,3443338.0,28070.0,,0,,0,1571,1325,942,1320,172,1291,673.0,1239,1272,622,1,16
0.0,0.004657463,7.0,-20.965,0.0555,0.901428696,0.818,0.000690807104,0.254,,626000.0,282412.0,3630.0,2609450.0,0,,2,1572,1326,941,1321,172,1292,,1240,1273,616,1,42
0.0,,5.0,,,0.8385618069999998,0.531,0.0011910159999999,0.0301,85.284,517000.0,,478.0,,0,1,2,1573,1327,940,1322,172,1293,4.0,1241,1274,,,58
0.0,1.7984728e-05,4.0,-21.686,0.0392,0.8930563469999999,0.903,0.012812904,0.0354,141.29,253440.0,939071.0,11309.0,6719639.0,0,1,2,1574,1328,943,1323,172,1294,20.0,1242,,616,1,46
7.0,0.083453453,2.0,-14.581,0.0401,0.0233936559999999,0.0,1.6581374999999995e-05,0.683,113.107,241227.0,104861386.0,313365.0,59707717.0,0,,0,1575,1329,944,1324,173,1295,11791.0,1243,1275,623,4,39
1.0,0.128024064,9.0,,0.026,0.021024576,5.71e-05,0.0002784450769999,0.274,99.743,218533.0,8881634.0,33910.0,78172679.0,,0,0,1576,1330,,1325,173,1296,1925.0,,,370,,37
8.0,0.3842405829999999,10.0,,,0.000716917375,0.0,0.8095575680000001,0.271,102.059,298547.0,,,133555306.0,0,1,,1577,,945,,173,1297,4846.0,1244,1276,624,8,31
2.0,0.130323843,3.0,,,0.169112377,0.0,0.002352637,0.362,143.498,224653.0,24863697.0,103114.0,36603202.0,0,1,2,1578,1331,419,1326,173,1298,,1245,1277,624,2,
3.0,0.125751501,,-12.988,0.054,0.0062295039999999,,0.1891192239999999,0.902,152.733,222933.0,33515066.0,109875.0,28838408.0,,1,2,1579,1332,,1327,173,1299,3182.0,,1278,624,7,11
2.0,,2.0,-15.082,,,0.0,0.0035118079999999,0.449,177.747,,48596422.0,201818.0,56954456.0,,1,2,1580,,944,1328,173,1300,10530.0,1246,,624,,5
6.0,0.0246421709999999,10.0,,,0.145531576,0.0,0.0002488581889999,0.642,105.642,219827.0,44110119.0,119539.0,21191370.0,0,1,2,1581,1333,944,,,,,,,624,5,75
6.0,0.0494308629999999,5.0,-16.037,0.0337,,3.19e-06,0.000806954491,0.921,124.543,247040.0,21316.0,,21807515.0,0,0,0,1582,1334,944,1329,173,1301,23.0,1247,1279,625,6,94
7.0,,7.0,-12.25,0.0599,0.438976,0.0,0.001560896,0.718,112.874,155933.0,2859862.0,18811.0,295215685.0,0,1,2,1583,1335,,1330,174,1302,232.0,1248,1280,626,4,12
1.0,0.039651821,5.0,-12.556,0.0511,,0.0,0.017173512,0.474,143.736,175893.0,2155877.0,13919.0,77965317.0,0,1,2,1584,1336,946,1331,174,1303,521.0,1249,1281,626,,7
3.0,0.004574296,,-16.883,0.0471,0.935441352,,0.016194277,0.707,,94733.0,,1648.0,71187193.0,0,,0,1585,1337,947,1332,174,1304,67.0,1250,,627,1,58
2.0,,10.0,-16.01,0.0379,0.5100823990000001,0.00021,0.0002536361369999,0.837,184.299,,297072.0,1988.0,8367582.0,0,0,0,1586,1338,947,1333,174,1305,202.0,1251,1282,,1,27
7.0,0.016974593,0.0,-14.446,0.0435,0.681472,2.61e-06,0.016974593,0.75,103.829,159907.0,3085950.0,64781.0,35213979.0,0,1,2,1587,1339,948,1334,,,1558.0,1252,1283,626,2,7
1.0,0.010648,8.0,-17.47,0.0261,0.676836152,0.651,0.001953125,0.268,90.267,197627.0,2947727.0,,,0,0,0,1588,1340,949,1335,174,,1502.0,1253,1284,628,6,70
6.0,0.0095281279999999,7.0,-12.799,0.0813,0.8226569530000001,0.0,,0.695,156.329,160947.0,2920.0,,4525286.0,0,0,0,1589,1341,950,1336,174,1306,,1254,,629,2,17
0.0,0.002628072,,-13.236,0.0338,0.806954491,1e-06,0.000964430272,0.0799,83.624,,,2384.0,7967376.0,0,,2,1590,1342,951,1337,174,,20.0,1255,1285,,1,59
0.0,0.002406104,5.0,-17.292,0.0324,0.8628014079999998,0.00144,,0.107,85.992,290760.0,287208.0,,49411732.0,0,,2,1591,,952,1338,174,1307,23.0,1256,1286,626,1,36
3.0,0.032157432,9.0,-11.106,0.0317,0.6294227929999999,1.88e-06,0.001331,0.684,80.242,287840.0,9523967.0,57088.0,,0,,2,1592,922,681,1339,,1308,899.0,,,630,1,20
1.0,0.1981552869999999,5.0,-5.7,0.0304,0.0091293289999999,3.54e-06,0.001367631,0.767,99.175,257985.0,3675275.0,20684.0,14426422.0,0,0,2,1593,1343,686,1340,175,1309,361.0,1257,1287,630,4,59
1.0,0.0730346319999999,1.0,-8.018,0.0319,0.272097792,,0.000529475129,,,307373.0,2217542.0,23516.0,,0,,2,1594,1344,953,,175,1310,494.0,1258,1288,631,1,28
3.0,0.415160936,,-6.524,0.0695,0.296740963,8.7e-06,0.0436142079999999,0.731,107.875,197293.0,,262365.0,13214641.0,0,1,2,1595,1345,953,1341,175,,6744.0,1259,1289,285,2,8
0.0,0.091125,10.0,,0.0338,0.704969,0.14,0.034645976,,106.629,,15258345.0,84792.0,13365507.0,0,0,2,1596,1346,686,1342,175,1311,2345.0,1260,1290,630,2,25
2.0,,9.0,-10.32,0.0558,0.304821217,6.24e-06,0.0134812719999999,0.783,134.353,426507.0,244606.0,2453.0,11086820.0,3,1,2,1597,,683,931,175,913,1.0,873,905,445,2,2
3.0,,3.0,-13.287,0.0371,,0.0,0.039651821,,97.244,258387.0,,54141.0,10250858.0,2,1,2,1598,925,954,932,175,914,1051.0,,906,475,3,12
0.0,0.273359449,0.0,-5.197,0.0587,,,0.0269999999999999,0.78,92.989,415237.0,4039676.0,45290.0,9472473.0,0,0,0,1599,928,686,,175,917,1281.0,876,909,447,,66
1.0,0.164566592,3.0,-9.1,0.0936,,0.038,,0.586,80.407,329275.0,126397301.0,402739.0,6488364.0,0,,2,1600,1347,955,1343,175,1312,8593.0,1261,1291,475,7,
8.0,0.1112846409999999,0.0,,0.245,0.000912673,,0.000121287375,0.193,96.252,161400.0,37420971.0,,128068048.0,0,1,2,1601,1348,956,1344,,,11047.0,1262,1292,100,5,11
9.0,0.096702579,1.0,-7.654,0.189,,0.0,0.010941048,0.697,103.04,239547.0,13149212.0,163343.0,132770951.0,0,,2,1602,1349,957,,176,1313,,1263,1293,100,2,12
6.0,0.3444721009999999,2.0,-8.031,0.46,0.165469149,0.0,0.292754944,,92.032,217507.0,,,38333323.0,,1,2,1603,1350,956,1345,176,1314,6062.0,1264,1294,100,4,
8.0,0.0482285439999999,7.0,-14.337,0.415,0.003944312,0.0131,0.065939264,0.241,96.261,181627.0,250808.0,,10578059.0,0,1,2,1604,1351,956,1346,176,1315,144.0,1265,,632,6,37
9.0,0.1851929999999999,6.0,-6.321,0.122,0.0001931005519999,0.0,0.000125,,,,772965.0,19450.0,,2,1,2,1605,1352,958,,176,1316,,,1295,489,8,18
8.0,0.5062615730000001,0.0,-5.03,,0.0050884479999999,0.0,,0.793,,170720.0,29063.0,317.0,1440291.0,0,0,0,1606,1353,959,1347,176,1317,6.0,1266,1296,633,8,23
9.0,0.058863869,7.0,-7.633,0.282,0.002248091,,0.028372625,0.255,96.18,206427.0,371564.0,4651.0,3952819.0,0,0,0,1607,1354,956,1348,176,1318,266.0,1267,1297,,7,34
7.0,0.144703125,10.0,-8.427,0.205,,2.19e-05,0.0084896639999999,0.217,101.709,240240.0,1143539.0,12174.0,4007981.0,0,0,,1608,1355,956,,176,,841.0,1268,1298,632,3,18
6.0,,6.0,,0.313,5.8411072000000016e-08,,,0.454,91.69,242333.0,800727.0,9863.0,3667388.0,0,0,,1609,1356,956,1349,176,1319,748.0,1269,1299,632,8,75
6.0,,,,0.213,0.158340421,2.17e-06,0.000719323136,0.96,89.934,263967.0,71412131.0,519297.0,25537432.0,0,,2,1610,1357,960,1350,177,1320,,1270,1300,449,8,11
9.0,0.6316287119999999,,-3.18,,,1.72e-05,,0.949,119.974,296500.0,,1405779.0,30558758.0,2,1,,1611,1358,961,,177,1321,21886.0,1271,,115,7,
8.0,0.3732479999999999,7.0,-11.742,0.0867,0.008365427,0.0011,,0.492,94.968,154200.0,922646.0,8920.0,11331577.0,,1,,1612,1359,962,1351,177,1322,127.0,1272,1301,298,2,23
8.0,0.1941045389999999,2.0,-14.913,0.142,,0.0,,0.481,90.012,416613.0,28042161.0,193772.0,,0,0,0,1613,1360,963,1352,177,,3540.0,1273,1302,634,8,41
8.0,0.257259456,6.0,-10.52,0.0431,0.034965783,0.0,0.002097152,0.799,139.98,377000.0,34530575.0,199560.0,12654669.0,,1,,1614,1361,962,1353,,1323,1551.0,1274,1303,298,2,34
7.0,,7.0,-3.918,0.0867,0.001030301,4.7e-05,0.0012597119999999,0.786,128.009,166523.0,42599349.0,317835.0,,2,1,2,1615,1362,964,1354,177,1324,5092.0,1275,1304,635,1,67
7.0,0.8519713919999998,2.0,-3.39,0.0936,0.005929741,0.0,,,99.971,267160.0,,6100.0,12061510.0,2,1,2,1616,1363,965,1355,,1325,13.0,1276,1305,636,5,80
9.0,0.5905897189999999,10.0,-5.548,0.0468,5.530634100000001e-05,0.000193,0.0272709009999999,0.679,107.025,,62923765.0,437617.0,,0,1,2,1617,1364,966,1356,177,1326,11400.0,1277,1306,115,2,8
1.0,0.4967930880000001,1.0,-5.284,0.176,,0.0,0.1961229409999999,,195.955,260149.0,,46549.0,792089.0,0,1,2,1618,1365,,,177,1327,,1278,1307,,,23
6.0,0.052734375,0.0,-13.056,0.0303,0.1941045389999999,,0.0004389759999999,0.888,140.467,135533.0,2308118.0,11009.0,349854911.0,0,0,0,1619,1366,967,1357,,1328,163.0,,1308,80,3,1
5.0,,0.0,-12.755,0.0385,0.302111711,0.0,0.007880599,0.806,152.649,130027.0,1617316.0,2332.0,132837646.0,0,0,0,1620,1367,967,,178,1329,26.0,,1309,80,2,0
3.0,,0.0,-11.566,0.0282,0.3874204889999999,0.0,0.0011248639999999,0.73,93.593,82800.0,2308118.0,11009.0,17622490.0,0,,0,1621,,968,1358,178,1328,,,1308,80,7,36
5.0,0.0238878719999999,0.0,-13.158,0.0324,,0.0,0.0454992929999999,0.877,90.017,,297799.0,2204.0,14699669.0,0,,2,1622,,968,,178,1330,23.0,,1310,637,3,8
0.0,0.0136519189999999,7.0,-15.505,0.0346,0.7461426430000001,0.000213,,0.295,,106600.0,,7991.0,24838856.0,,1,2,1623,1368,968,1359,178,,17.0,1279,1311,,6,1
0.0,,0.0,-15.278,0.0298,,7.08e-05,0.011390625,0.296,94.347,148333.0,318836.0,2524.0,,0,1,2,1624,1369,968,1360,,1331,11.0,1280,1312,637,,38
0.0,0.006434856,10.0,-14.75,0.0348,0.605495736,,0.034328125,0.571,200.073,133533.0,275821.0,1475.0,2343811.0,0,0,0,1625,1370,967,,178,1332,47.0,1281,1313,638,1,39
7.0,0.017373979,,-13.114,0.0721,0.5353873280000001,0.0,0.002097152,0.571,81.006,129507.0,12979.0,,2650330.0,0,0,0,1626,153,967,,178,1333,2.0,,,80,5,94
5.0,0.0486271249999999,0.0,-13.03,0.03,0.278445077,0.0,0.001295029,0.865,140.418,,2308118.0,11009.0,394475462.0,3,0,,1627,1366,969,1361,178,1328,,1282,1308,80,6,19
3.0,0.059776471,1.0,-16.679,0.88,0.2053789999999999,0.0,0.636056,0.541,84.97,184840.0,27287.0,131.0,41450.0,0,0,0,1628,1371,970,1362,179,1334,3.0,,1314,,7,74
5.0,0.034645976,1.0,-19.431,,,0.0,0.1126785869999999,0.485,63.313,183000.0,43045.0,,40340.0,0,0,0,1629,1372,970,1363,179,1335,17.0,1283,1315,639,2,18
5.0,0.056181887,0.0,-16.761,,0.158340421,0.0,0.047437928,0.554,77.772,,552.0,12.0,40180.0,0,0,,1630,1373,970,1364,179,1336,0.0,1284,1316,640,,29
4.0,0.035287552,5.0,,0.935,0.1921000329999999,,0.265847707,0.582,86.661,180453.0,552.0,12.0,40134.0,0,0,0,1631,,970,,179,1336,0.0,1284,1316,640,,54
5.0,0.0272709009999999,5.0,-17.736,0.926,,0.0,0.066923416,0.545,95.787,180813.0,,12.0,40119.0,0,0,,1632,1374,,1365,179,1336,0.0,1284,1316,640,8,23
4.0,0.0432435509999999,6.0,,0.931,0.0806215679999999,0.0,0.053582633,0.482,88.943,182160.0,552.0,12.0,39997.0,0,0,0,1633,1375,970,1366,179,1336,0.0,1284,1316,640,6,18
2.0,0.089314623,8.0,-17.535,0.916,0.1183707709999999,0.0,,0.625,89.241,182213.0,552.0,12.0,39403.0,0,0,0,1634,,970,1367,,1336,0.0,1284,1316,640,7,7
6.0,,0.0,-17.472,0.909,0.132651,0.0,0.465484375,0.596,127.545,181747.0,552.0,12.0,39368.0,0,0,0,1635,1376,970,,179,1336,0.0,1284,1316,640,10,
5.0,0.091733851,,-16.467,,,0.0,0.0256723749999999,0.488,,181720.0,,12.0,38800.0,0,0,0,1636,,970,,179,,0.0,1284,1316,640,1,12
4.0,,2.0,-13.769,0.783,0.0767656249999999,0.0,0.4019472719999999,0.566,114.111,191680.0,552.0,12.0,39052.0,0,,0,1637,1377,970,1368,179,1336,0.0,1284,,640,4,36
9.0,0.294079625,2.0,-8.128,0.0868,0.0141724879999999,1.75e-05,0.0018608669999999,0.861,,275931.0,446535362.0,2497497.0,66931625.0,0,1,2,1638,1378,971,1369,180,1337,68157.0,,1317,449,8,44
4.0,0.278445077,0.0,,0.122,0.047437928,0.0,0.0029859839999999,0.678,,284573.0,15945545.0,163430.0,30596506.0,0,1,2,1639,1379,972,,,1338,3789.0,1285,1318,293,,37
2.0,0.487443403,7.0,,0.0605,0.069934528,0.0,0.033698267,0.49,114.772,325934.0,12919767.0,,18808286.0,0,1,2,1640,,456,1370,180,1339,,,1319,115,5,37
8.0,0.310288733,8.0,-8.624,0.183,0.0050884479999999,,,0.858,94.985,306133.0,21518712.0,166247.0,,0,1,2,1641,1380,,1371,180,1340,4082.0,1286,1320,115,4,
4.0,,0.0,-10.532,0.0382,0.056623104,2.39e-05,,0.379,139.981,302143.0,48480706.0,640848.0,15260038.0,0,1,,1642,1381,973,1372,180,1341,11364.0,1287,1321,635,9,0
6.0,0.5062615730000001,,-7.392,0.0704,0.040353607,0.00125,0.000304821217,0.706,,452833.0,48574153.0,401397.0,18848077.0,,1,,1643,1382,,1373,180,1342,7224.0,1288,1322,449,6,44
9.0,0.460099648,6.0,-8.29,0.0383,9.234540799999998e-05,0.000129,0.0017279999999999,,131.992,333093.0,,270689.0,,0,1,2,1644,994,729,1001,,981,6397.0,940,973,293,8,14
7.0,0.7736206320000001,9.0,-4.875,0.0447,,5.13e-06,0.2181672079999999,0.927,107.975,352388.0,276872438.0,1502491.0,13606368.0,0,1,2,1645,1383,966,1374,180,1343,,1289,,115,8,18
9.0,0.7710952130000001,7.0,-5.498,0.0597,0.0053593749999999,,0.001295029,0.874,110.001,206947.0,56305055.0,382983.0,10340694.0,0,1,,1646,1384,974,1375,180,,16331.0,1290,1323,115,7,54
7.0,0.7685752960000001,5.0,-5.042,0.0466,6.069845700000001e-05,,0.0017279999999999,0.941,109.009,279120.0,88496170.0,306077.0,7350918.0,0,,,1647,1385,975,1376,180,1344,9382.0,,1324,,2,
1.0,0.039304,5.0,,,0.463684824,2.01e-05,0.000510082399,0.516,151.979,291400.0,3807.0,87.0,30106188.0,0,0,0,1648,1386,976,,181,1345,12.0,1291,1325,641,1,23
8.0,0.5780095369999999,7.0,-6.117,0.0769,2.6198073e-05,2e-05,0.035937,0.563,99.989,366853.0,1643.0,33.0,35020295.0,0,0,2,1649,992,729,999,181,1346,5.0,1292,1326,642,,32
5.0,,5.0,-6.661,0.0498,0.0425085489999999,0.000106,0.044738875,0.429,,272136.0,11842836.0,129755.0,12833849.0,0,0,0,1650,,977,1377,181,1347,3403.0,,1327,,2,54
4.0,0.032461759,6.0,-12.353,0.0307,0.070444997,0.0,0.0035118079999999,,91.015,351720.0,31330875.0,,,0,1,2,1651,219,171,,181,1348,4969.0,1293,1328,643,7,1
1.0,0.5216601250000001,8.0,-7.424,0.0762,0.045118016,0.000665,0.0091293289999999,0.821,133.291,397201.0,,317064.0,9576980.0,,0,0,1652,1387,,1378,,1349,9783.0,1294,1329,,7,14
6.0,0.2247557119999999,5.0,-9.902,0.0436,0.0767656249999999,3.69e-05,0.001815848,0.536,79.981,307720.0,702590.0,5688.0,13190994.0,0,,2,1653,,978,1379,181,1350,105.0,1295,,644,7,
8.0,0.247673152,10.0,-6.737,0.0425,0.0012597119999999,0.00119,0.0148869359999999,0.588,119.96,316000.0,3103620.0,23013.0,8646964.0,2,1,2,1654,1388,979,1380,181,1351,,1296,1330,645,7,54
5.0,,6.0,-17.811,0.0339,0.122763473,1.1e-06,0.003944312,0.54,91.077,359773.0,103254.0,1283.0,8368426.0,0,,2,1655,1389,980,1381,181,1352,82.0,,1331,646,1,31
7.0,,8.0,-7.095,0.0545,4.743792800000001e-05,,0.015252992,0.757,,424573.0,84773923.0,516933.0,12603421.0,3,1,2,1656,1390,981,1382,181,1353,11306.0,1297,1332,115,6,
5.0,0.367061696,4.0,-8.846,0.0245,0.0050884479999999,,0.005000211,0.808,111.656,,3133.0,64.0,13652364.0,0,1,2,1657,1391,982,1383,181,1354,,1298,1333,,3,39
4.0,0.1861694109999999,8.0,-12.616,0.139,0.3489136639999999,0.0,0.135005697,0.962,173.141,,71437494.0,726116.0,207720281.0,0,0,0,1658,,,,182,1355,11494.0,1299,1334,647,,54
3.0,0.226981,9.0,-4.729,0.213,0.5780095369999999,2.22e-06,,,199.373,171467.0,26716489.0,206477.0,171910447.0,0,0,0,1659,1392,983,1384,182,1356,3850.0,,1335,648,1,62
6.0,0.163667323,,,0.169,0.4967930880000001,0.0,0.0037238749999999,0.623,73.203,155507.0,4104192.0,31644.0,93155404.0,0,0,0,1660,1393,983,1385,182,,719.0,1300,1336,649,3,0
0.0,,,-13.552,0.0308,,0.0,0.032157432,0.377,79.397,256120.0,11659011.0,63536.0,49339853.0,0,0,,1661,1394,984,,182,1357,3867.0,1301,1337,650,,0
0.0,,7.0,-12.405,0.0303,0.245314376,2.17e-06,0.0054517759999999,0.281,94.34,,701128.0,11940.0,84461994.0,0,0,2,1662,1395,985,1386,182,1358,273.0,1302,,651,1,86
2.0,0.315821241,4.0,-5.44,,0.5275141120000001,0.0,0.004251528,0.794,,307053.0,,65168.0,64876951.0,0,,2,1663,,986,1387,182,1359,1424.0,1303,1338,514,2,16
4.0,0.0264635919999999,10.0,-12.571,0.0296,0.260917119,,0.001030301,0.391,98.966,238751.0,428628.0,,39204688.0,0,0,0,1664,1396,987,1388,,1360,114.0,,1339,652,1,1
3.0,0.8902771279999999,8.0,-2.981,0.064,0.083453453,,0.000175616,,148.808,160227.0,,13885.0,57480006.0,,1,2,1665,,983,1389,182,1361,394.0,1304,1340,653,6,3
5.0,0.0725117129999999,10.0,-10.209,0.21,0.064964808,0.0,0.0017279999999999,0.331,133.557,210854.0,24930.0,480.0,10960674.0,0,1,2,1666,1397,987,,182,1362,10.0,1305,1341,651,,
0.0,0.0100776959999999,3.0,-12.833,0.0343,0.451217663,,0.149721291,0.283,119.57,222733.0,1961450.0,11114.0,22143449.0,0,,0,1667,1398,988,,182,,335.0,1306,1342,649,4,59
2.0,0.3748053609999999,2.0,-7.699,0.0254,4.2144192e-08,0.0113,0.059776471,0.611,97.578,328427.0,108469771.0,466875.0,101011043.0,0,1,,1668,,989,1390,183,1363,21252.0,1307,1343,654,1,7
2.0,0.5473434319999999,,-6.701,,7.66060875e-10,4.47e-05,0.000768575296,0.525,121.699,425200.0,17374755.0,77972.0,18886901.0,0,1,,1669,1399,989,,,1364,3033.0,1308,1344,654,5,7
0.0,0.8875036809999999,2.0,-5.664,,1.3824e-05,9.35e-06,,0.491,,153840.0,,,200817066.0,0,1,2,1670,1400,990,1391,184,1365,15658.0,1309,1345,,3,46
1.0,0.961504803,1.0,-4.667,0.16,7.414875e-12,0.0847,0.019248832,,103.16,365827.0,74684767.0,,104480046.0,0,1,2,1671,1401,991,,184,,,1310,,655,3,47
2.0,0.5780095369999999,6.0,-6.947,0.0496,1.87149248e-07,4.33e-06,0.0011248639999999,0.532,138.225,310080.0,2291245.0,31785.0,103063302.0,0,,2,1672,1402,992,1392,184,1366,,,1346,655,,
4.0,0.559476224,4.0,-6.046,,,,0.000222545016,,134.992,210133.0,3694514.0,40136.0,88071504.0,0,1,2,1673,1403,990,1393,184,1367,1115.0,1311,1347,655,5,56
1.0,0.8519713919999998,4.0,-6.041,,3.6706169599999986e-10,0.000261,0.0031121359999999,0.361,96.72,222440.0,22159028.0,149951.0,54743426.0,0,1,2,1674,1404,992,,184,1368,7556.0,1312,1348,655,8,12
3.0,0.672221376,9.0,-7.02,,0.0052680239999999,9.04e-06,0.062570773,0.746,151.575,334000.0,36826189.0,207129.0,41092630.0,0,,2,1675,1405,993,1394,184,1369,9583.0,1313,,655,5,25
0.0,0.367061696,,-5.653,,5.530634100000001e-05,3.24e-05,0.004410944,0.544,,409800.0,1251998.0,16525.0,,0,1,2,1676,,,1395,184,1370,991.0,1314,1349,,3,
1.0,0.944076141,6.0,-6.456,0.143,3.241792e-12,0.0555,0.0029859839999999,0.102,97.106,344360.0,,1462.0,,0,0,0,1677,1406,991,,,,79.0,1315,1350,,6,23
4.0,0.721734273,7.0,-6.08,,,0.000753,0.000295408296,0.709,130.053,173973.0,14569968.0,,6632707.0,0,1,,1678,1407,994,1396,184,,,1316,1351,655,2,28
2.0,0.356400829,5.0,-7.125,,,,0.0058319999999999,0.536,76.039,,966150550.0,3446135.0,533242757.0,0,1,2,1679,1408,995,1397,185,1371,77189.0,1317,1352,656,1,33
5.0,0.743677416,,-4.824,0.0504,0.0002901175279999,6.88e-05,,,107.991,209200.0,86018210.0,447930.0,209848757.0,0,1,2,1680,1409,995,1398,185,1372,16750.0,,1353,,7,82
8.0,0.294079625,8.0,,0.0349,2.5154559999999995e-06,0.012,,0.838,,242587.0,32328194.0,201421.0,,0,1,2,1681,1410,996,1399,185,1373,6963.0,1318,,656,5,31
7.0,0.3906178909999999,4.0,-4.823,0.0682,0.0129778749999999,1.35e-06,0.059776471,0.838,138.204,302720.0,52215449.0,286568.0,71354567.0,0,1,2,1682,,,1400,185,1374,9862.0,1319,1354,656,7,18
4.0,0.421875,8.0,-4.535,0.0306,1.8399744e-08,0.000788,0.033076161,0.771,126.316,225867.0,120811198.0,,113764418.0,,1,2,1683,1411,,,185,1375,23025.0,1320,1355,656,2,94
2.0,0.618470208,10.0,-7.192,0.0502,5.3157376e-05,2.21e-06,0.002000376,0.663,143.248,266760.0,25966056.0,137342.0,68859695.0,0,1,2,1684,1412,,1401,185,,6500.0,1321,1356,656,3,
